Particle # ,      x (cm)      ,      y (cm)      ,      z (cm)      ,  n_H (c^m-3)  ,   T_gas (K)   ,  T_dust (K)   , chi (Draine)  , Type (I|P|D)
       337 , -3.180036572E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       338 , -3.180034982E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       339 , -3.180033392E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       340 , -3.180031802E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       341 , -3.180030211E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       342 , -3.180028621E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       343 , -3.180027031E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       344 , -3.180025441E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       345 , -3.180023851E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       346 , -3.180022261E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       347 , -3.180020671E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       348 , -3.180019081E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       349 , -3.180017491E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       350 , -3.180015901E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       351 , -3.180014311E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       352 , -3.180012721E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       353 , -3.180011131E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       354 , -3.180009540E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       355 , -3.180007950E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       356 , -3.180006360E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       357 , -3.180004770E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       358 , -3.180003180E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       359 , -3.180001590E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       360 , -3.180000000E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       361 , -3.179998410E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       362 , -3.179996820E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       363 , -3.179980919E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       364 , -3.179965018E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       365 , -3.179949118E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       366 , -3.179933217E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       367 , -3.179917316E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       368 , -3.179901415E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       369 , -3.179885514E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       370 , -3.179869614E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       371 , -3.179853713E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       372 , -3.179837812E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       373 , -3.179821911E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       374 , -3.179806010E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       375 , -3.179790110E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       376 , -3.179774209E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       377 , -3.179758308E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       378 , -3.179742407E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       379 , -3.179726507E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       380 , -3.179710606E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       381 , -3.179694705E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       382 , -3.179678804E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       383 , -3.179662903E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       384 , -3.179647003E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       385 , -3.179631102E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       386 , -3.179615201E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       387 , -3.179599300E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       388 , -3.179583400E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       389 , -3.179567499E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       390 , -3.179551598E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       391 , -3.179535697E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       392 , -3.179519796E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       393 , -3.179503896E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       394 , -3.179487995E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       395 , -3.179472094E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       396 , -3.179456193E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       397 , -3.179440293E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       398 , -3.179424392E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       399 , -3.179408491E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       400 , -3.179392590E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       401 , -3.179376689E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       402 , -3.179360789E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       403 , -3.179344888E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       404 , -3.179328987E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       405 , -3.179313086E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       406 , -3.179297186E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       407 , -3.179281285E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       408 , -3.179265384E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       409 , -3.179249483E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       410 , -3.179233582E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       411 , -3.179217682E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       412 , -3.179201781E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       413 , -3.179185880E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       414 , -3.179169979E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       415 , -3.179154079E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       416 , -3.179138178E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       417 , -3.179122277E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       418 , -3.179106376E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       419 , -3.179090475E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       420 , -3.179074575E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       421 , -3.179058674E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       422 , -3.179042773E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       423 , -3.179026872E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       424 , -3.179010972E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       425 , -3.178995071E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       426 , -3.178979170E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       427 , -3.178963269E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       428 , -3.178947368E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       429 , -3.178931468E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       430 , -3.178915567E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       431 , -3.178899666E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       432 , -3.178883765E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       433 , -3.178867865E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       434 , -3.178851964E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       435 , -3.178836063E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       436 , -3.178820162E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       437 , -3.178804261E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       438 , -3.178788361E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       439 , -3.178772460E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       440 , -3.178756559E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       441 , -3.178740658E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       442 , -3.178724758E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       443 , -3.178708857E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       444 , -3.178692956E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       445 , -3.178677055E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       446 , -3.178661154E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       447 , -3.178645254E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       448 , -3.178629353E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       449 , -3.178613452E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       450 , -3.178597551E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       451 , -3.178581651E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       452 , -3.178565750E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       453 , -3.178406742E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       454 , -3.178247734E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       455 , -3.178088726E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       456 , -3.177929719E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       457 , -3.177770711E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       458 , -3.177611703E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       459 , -3.177452695E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       460 , -3.177293687E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       461 , -3.177134680E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       462 , -3.176975672E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       463 , -3.176816664E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       464 , -3.176657656E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       465 , -3.176498648E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       466 , -3.176339641E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       467 , -3.176180633E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       468 , -3.176021625E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       469 , -3.175862617E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       470 , -3.175703609E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       471 , -3.175544602E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       472 , -3.175385594E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       473 , -3.175226586E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       474 , -3.175067578E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       475 , -3.174908571E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       476 , -3.174749563E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       477 , -3.174590555E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       478 , -3.174431547E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       479 , -3.174272539E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       480 , -3.174113532E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       481 , -3.173954524E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       482 , -3.173795516E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       483 , -3.173636508E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       484 , -3.173477500E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       485 , -3.173318493E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       486 , -3.173159485E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       487 , -3.173000477E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       488 , -3.172841469E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       489 , -3.172682461E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       490 , -3.172523454E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       491 , -3.172364446E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       492 , -3.172205438E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       493 , -3.172046430E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       494 , -3.171887422E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       495 , -3.171728415E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       496 , -3.171569407E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       497 , -3.171410399E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       498 , -3.171251391E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       499 , -3.171092384E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       500 , -3.170933376E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       501 , -3.170774368E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       502 , -3.170615360E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       503 , -3.170456352E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
