5194,HD2O+,C3H3D,,C3H4D+,D2O,,,2.00E-09,0.00,0.0,,,,,
5195,HD2O+,CH2CO,,CH3CO+,D2O,,,6.70E-10,0.00,0.0,,,,,
5196,HD2O+,CH2CO,,CH2DCO+,HDO,,,1.33E-09,0.00,0.0,,,,,
5197,HD2O+,CH2DCN,,H3DC2N+,D2O,,,4.70E-09,0.00,0.0,,,,,
5198,HD2O+,CHDCO,,CH2DCO+,D2O,,,2.00E-09,0.00,0.0,,,,,
5199,HD2O+,C4,,C4H+,D2O,,,3.70E-10,0.00,0.0,,,,,
5200,HD2O+,C4,,C4D+,HDO,,,7.30E-10,0.00,0.0,,,,,
5201,HD2O+,C4H,,C4H2+,D2O,,,3.70E-10,0.00,0.0,,,,,
5202,HD2O+,C4H,,C4HD+,HDO,,,7.40E-10,0.00,0.0,,,,,
5203,HD2O+,C3N,,HC3N+,D2O,,,6.70E-10,0.00,0.0,,,,,
5204,HD2O+,C3N,,DC3N+,HDO,,,1.33E-09,0.00,0.0,,,,,
5205,HD2O+,C4D,,C4HD+,D2O,,,1.10E-09,0.00,0.0,,,,,
5206,HD2O+,HC3N,,H2C3N+,D2O,,,1.33E-09,0.00,0.0,,,,,
5207,HD2O+,HC3N,,HDC3N+,HDO,,,2.67E-09,0.00,0.0,,,,,
5208,HD2O+,C3O,,HC3O+,D2O,,,3.30E-10,0.00,0.0,,,,,
5209,HD2O+,C3O,,DC3O+,HDO,,,6.70E-10,0.00,0.0,,,,,
5210,HD2O+,DC3N,,HDC3N+,D2O,,,4.00E-09,0.00,0.0,,,,,
5211,NHD3+,C,,HDNC+,D2,,,1.00E-11,0.00,0.0,,,,,
5212,CHD4+,H,,CHD3+,HD,,,8.00E-12,0.00,0.0,,,,,
5213,CHD4+,H,,CD4+,H2,,,1.20E-11,0.00,0.0,,,,,
5214,CHD4+,D,,CHD3+,D2,,,1.60E-11,0.00,0.0,,,,,
5215,CHD4+,D,,CD4+,HD,,,4.00E-12,0.00,0.0,,,,,
5216,CHD4+,C,,CH+,CD4,,,2.40E-10,0.00,0.0,,,,,
5217,CHD4+,C,,CD+,CHD3,,,9.60E-10,0.00,0.0,,,,,
5218,CHD4+,CH,,CH2+,CD4,,,1.38E-10,0.00,0.0,,,,,
5219,CHD4+,CH,,CHD+,CHD3,,,5.52E-10,0.00,0.0,,,,,
5220,CHD4+,CD,,CHD+,CD4,,,1.38E-10,0.00,0.0,,,,,
5221,CHD4+,CD,,CD2+,CHD3,,,5.52E-10,0.00,0.0,,,,,
5222,CHD4+,CH2,,CH3+,CD4,,,1.92E-10,0.00,0.0,,,,,
5223,CHD4+,CH2,,CH2D+,CHD3,,,7.68E-10,0.00,0.0,,,,,
5224,CHD4+,NH,,NH2+,CD4,,,1.42E-10,0.00,0.0,,,,,
5225,CHD4+,NH,,NHD+,CHD3,,,5.68E-10,0.00,0.0,,,,,
5226,CHD4+,CHD,,CH2D+,CD4,,,1.92E-10,0.00,0.0,,,,,
5227,CHD4+,CHD,,CHD2+,CHD3,,,7.68E-10,0.00,0.0,,,,,
5228,CHD4+,O,,HD2O+,CD2,,,1.10E-10,0.00,0.0,,,,,
5229,CHD4+,O,,D3O+,CHD,,,1.10E-10,0.00,0.0,,,,,
5230,CHD4+,O,,HD2CO+,D2,,,2.20E-12,0.00,0.0,,,,,
5231,CHD4+,O,,D3CO+,HD,,,2.20E-12,0.00,0.0,,,,,
5232,CHD4+,ND,,NHD+,CD4,,,1.42E-10,0.00,0.0,,,,,
5233,CHD4+,ND,,ND2+,CHD3,,,5.68E-10,0.00,0.0,,,,,
5234,CHD4+,CD2,,CHD2+,CD4,,,1.92E-10,0.00,0.0,,,,,
5235,CHD4+,CD2,,CD3+,CHD3,,,7.68E-10,0.00,0.0,,,,,
5236,CHD4+,NH2,,NH3+,CD4,,,1.98E-10,0.00,0.0,,,,,
5237,CHD4+,NH2,,NH2D+,CHD3,,,7.92E-10,0.00,0.0,,,,,
5238,CHD4+,OH,,H2O+,CD4,,,1.40E-10,0.00,0.0,,,,,
5239,CHD4+,OH,,HDO+,CHD3,,,5.60E-10,0.00,0.0,,,,,
5240,CHD4+,NHD,,NH2D+,CD4,,,1.98E-10,0.00,0.0,,,,,
5241,CHD4+,NHD,,NHD2+,CHD3,,,7.92E-10,0.00,0.0,,,,,
5242,CHD4+,NH3,,NH4+,CD4,,,5.00E-10,0.00,0.0,,,,,
5243,CHD4+,NH3,,NH3D+,CHD3,,,2.00E-09,0.00,0.0,,,,,
5244,CHD4+,OD,,HDO+,CD4,,,1.40E-10,0.00,0.0,,,,,
5245,CHD4+,OD,,D2O+,CHD3,,,5.60E-10,0.00,0.0,,,,,
5246,CHD4+,H2O,,H3O+,CD4,,,7.40E-10,0.00,0.0,,,,,
5247,CHD4+,H2O,,H2DO+,CHD3,,,2.96E-09,0.00,0.0,,,,,
5248,CHD4+,ND2,,NHD2+,CD4,,,1.98E-10,0.00,0.0,,,,,
5249,CHD4+,ND2,,ND3+,CHD3,,,7.92E-10,0.00,0.0,,,,,
5250,CHD4+,NH2D,,NH3D+,CD4,,,5.00E-10,0.00,0.0,,,,,
5251,CHD4+,NH2D,,NH2D2+,CHD3,,,2.00E-09,0.00,0.0,,,,,
5252,CHD4+,HDO,,H2DO+,CD4,,,7.40E-10,0.00,0.0,,,,,
5253,CHD4+,HDO,,HD2O+,CHD3,,,2.96E-09,0.00,0.0,,,,,
5254,CHD4+,NHD2,,NH2D2+,CD4,,,5.00E-10,0.00,0.0,,,,,
5255,CHD4+,NHD2,,NHD3+,CHD3,,,1.00E-09,0.00,0.0,,,,,
5256,CHD4+,D2O,,HD2O+,CD4,,,7.40E-10,0.00,0.0,,,,,
5257,CHD4+,D2O,,D3O+,CHD3,,,2.96E-09,0.00,0.0,,,,,
5258,CHD4+,ND3,,NHD3+,CD4,,,5.00E-10,0.00,0.0,,,,,
5259,CHD4+,ND3,,ND4+,CHD3,,,2.00E-09,0.00,0.0,,,,,
5260,CHD4+,Mg,,Mg+,CHD3,D,,7.00E-10,0.00,0.0,,,,,
5261,CHD4+,Mg,,Mg+,CD4,H,,7.00E-10,0.00,0.0,,,,,
5262,CHD4+,C2,,C2H+,CD4,,,1.90E-10,0.00,0.0,,,,,
5263,CHD4+,C2,,C2D+,CHD3,,,7.60E-10,0.00,0.0,,,,,
5264,CHD4+,C2H,,C2H2+,CD4,,,1.80E-10,0.00,0.0,,,,,
5265,CHD4+,C2H,,C2HD+,CHD3,,,7.20E-10,0.00,0.0,,,,,
5266,CHD4+,C2D,,C2HD+,CD4,,,9.00E-10,0.00,0.0,,,,,
5267,CHD4+,C2H2,,C2H3+,CD4,,,3.20E-10,0.00,0.0,,,,,
5268,CHD4+,C2H2,,C2H2D+,CHD3,,,1.28E-09,0.00,0.0,,,,,
5269,CHD4+,HCN,,HCNH+,CD4,,,2.40E-10,0.00,0.0,,,,,
5270,CHD4+,HCN,,HCND+,CHD3,,,9.60E-10,0.00,0.0,,,,,
5271,CHD4+,HNC,,HCNH+,CD4,,,2.40E-10,0.00,0.0,,,,,
5272,CHD4+,HNC,,DCNH+,CHD3,,,9.60E-10,0.00,0.0,,,,,
5273,CHD4+,C2HD,,C2H2D+,CD4,,,1.60E-09,0.00,0.0,,,,,
5274,CHD4+,CO,,HCO+,CD4,,,2.00E-10,0.00,0.0,,,,,
5275,CHD4+,CO,,DCO+,CHD3,,,8.00E-10,0.00,0.0,,,,,
5276,CHD4+,DCN,,DCNH+,CD4,,,1.20E-09,0.00,0.0,,,,,
5277,CHD4+,DNC,,HCND+,CD4,,,1.20E-09,0.00,0.0,,,,,
5278,CHD4+,HCO,,H2CO+,CD4,,,1.70E-10,0.00,0.0,,,,,
5279,CHD4+,HCO,,HDCO+,CHD3,,,6.80E-10,0.00,0.0,,,,,
5280,CHD4+,DCO,,HDCO+,CD4,,,1.70E-10,0.00,0.0,,,,,
5281,CHD4+,DCO,,D2CO+,CHD3,,,6.80E-10,0.00,0.0,,,,,
5282,CHD4+,H2CO,,H3CO+,CD4,,,9.00E-10,0.00,0.0,,,,,
5283,CHD4+,H2CO,,H2DCO+,CHD3,,,3.60E-09,0.00,0.0,,,,,
5284,CHD4+,HDCO,,H2DCO+,CD4,,,9.00E-10,0.00,0.0,,,,,
5285,CHD4+,HDCO,,HD2CO+,CHD3,,,3.60E-09,0.00,0.0,,,,,
5286,CHD4+,D2CO,,HD2CO+,CD4,,,9.00E-10,0.00,0.0,,,,,
5287,CHD4+,D2CO,,D3CO+,CHD3,,,3.60E-09,0.00,0.0,,,,,
5288,CHD4+,CO2,,HCO2+,CD4,,,6.40E-12,0.00,0.0,,,,,
5289,CHD4+,CO2,,DCO2+,CHD3,,,2.56E-11,0.00,0.0,,,,,
5290,CHD4+,HC3N,,H2C3N+,CD4,,,9.00E-10,0.00,0.0,,,,,
5291,CHD4+,HC3N,,HDC3N+,CHD3,,,3.60E-09,0.00,0.0,,,,,
5292,CHD4+,DC3N,,HDC3N+,CD4,,,4.50E-09,0.00,0.0,,,,,
5293,D3O+,C,,DCO+,D2,,,1.00E-11,0.00,0.0,,,,,
5294,D3O+,CH,,CHD+,D2O,,,6.80E-10,0.00,0.0,,,,,
5295,D3O+,CD,,CD2+,D2O,,,6.80E-10,0.00,0.0,,,,,
5296,D3O+,CH2,,CH2D+,D2O,,,9.40E-10,0.00,0.0,,,,,
5297,D3O+,CHD,,CHD2+,D2O,,,9.40E-10,0.00,0.0,,,,,
5298,D3O+,CD2,,CD3+,D2O,,,9.40E-10,0.00,0.0,,,,,
5299,D3O+,NH2,,NH2D+,D2O,,,9.70E-10,0.00,0.0,,,,,
5300,D3O+,NHD,,NHD2+,D2O,,,9.70E-10,0.00,0.0,,,,,
5301,D3O+,NH3,,NH3D+,D2O,,,7.30E-10,0.00,0.0,,,,,
5302,D3O+,NH3,,NH2D2+,HDO,,,1.47E-09,0.00,0.0,,,,,
5303,D3O+,ND2,,ND3+,D2O,,,9.70E-10,0.00,0.0,,,,,
5304,D3O+,NH2D,,NH2D2+,D2O,,,2.20E-09,0.00,0.0,,,,,
5305,D3O+,NHD2,,NHD3+,D2O,,,2.20E-09,0.00,0.0,,,,,
5306,D3O+,ND3,,ND4+,D2O,,,2.20E-09,0.00,0.0,,,,,
5307,D3O+,C2,,C2D+,D2O,,,9.20E-10,0.00,0.0,,,,,
5308,D3O+,HCN,,HCND+,D2O,,,4.00E-09,0.00,0.0,,,,,
5309,D3O+,HNC,,DCNH+,D2O,,,4.00E-09,0.00,0.0,,,,,
5310,D3O+,C2H3,,C2H3D+,D2O,,,2.00E-09,0.00,0.0,,,,,
5311,D3O+,H2CO,,H2DCO+,D2O,,,3.40E-09,0.00,0.0,,,,,
5312,D3O+,HDCO,,HD2CO+,D2O,,,3.40E-09,0.00,0.0,,,,,
5313,D3O+,D2CO,,D3CO+,D2O,,,3.40E-09,0.00,0.0,,,,,
5314,D3O+,CH3OH,,CH3OHD+,D2O,,,2.50E-09,0.00,0.0,,,,,
5315,D3O+,C3,,C3D+,D2O,,,2.00E-09,0.00,0.0,,,,,
5316,D3O+,C3H,,C3HD+,D2O,,,2.00E-09,0.00,0.0,,,,,
5317,D3O+,C3H2,,C3H2D+,D2O,,,3.00E-09,0.00,0.0,,,,,
5318,D3O+,C3H3,,C3H3D+,D2O,,,2.00E-09,0.00,0.0,,,,,
5319,D3O+,C3H4,,C3H4D+,D2O,,,2.00E-09,0.00,0.0,,,,,
5320,D3O+,CH3CN,,H3DC2N+,D2O,,,4.70E-09,0.00,0.0,,,,,
5321,D3O+,CH2CO,,CH2DCO+,D2O,,,2.00E-09,0.00,0.0,,,,,
5322,D3O+,C4,,C4D+,D2O,,,1.10E-09,0.00,0.0,,,,,
5323,D3O+,C4H,,C4HD+,D2O,,,1.10E-09,0.00,0.0,,,,,
5324,D3O+,C3N,,DC3N+,D2O,,,2.00E-09,0.00,0.0,,,,,
5325,D3O+,HC3N,,HDC3N+,D2O,,,4.00E-09,0.00,0.0,,,,,
5326,D3O+,C3O,,DC3O+,D2O,,,1.00E-09,0.00,0.0,,,,,
5327,CD5+,H,,CD4+,HD,,,2.00E-11,0.00,0.0,,,,,
5328,CD5+,D,,CD4+,D2,,,2.00E-11,0.00,0.0,,,,,
5329,CD5+,C,,CD+,CD4,,,1.20E-09,0.00,0.0,,,,,
5330,CD5+,CH,,CHD+,CD4,,,6.90E-10,0.00,0.0,,,,,
5331,CD5+,CD,,CD2+,CD4,,,6.90E-10,0.00,0.0,,,,,
5332,CD5+,CH2,,CH2D+,CD4,,,9.60E-10,0.00,0.0,,,,,
5333,CD5+,NH,,NHD+,CD4,,,7.10E-10,0.00,0.0,,,,,
5334,CD5+,CHD,,CHD2+,CD4,,,9.60E-10,0.00,0.0,,,,,
5335,CD5+,O,,D3O+,CD2,,,2.20E-10,0.00,0.0,,,,,
5336,CD5+,O,,D3CO+,D2,,,4.40E-12,0.00,0.0,,,,,
5337,CD5+,ND,,ND2+,CD4,,,7.10E-10,0.00,0.0,,,,,
5338,CD5+,CD2,,CD3+,CD4,,,9.60E-10,0.00,0.0,,,,,
5339,CD5+,NH2,,NH2D+,CD4,,,9.90E-10,0.00,0.0,,,,,
5340,CD5+,OH,,HDO+,CD4,,,7.00E-10,0.00,0.0,,,,,
5341,CD5+,NHD,,NHD2+,CD4,,,9.90E-10,0.00,0.0,,,,,
5342,CD5+,NH3,,NH3D+,CD4,,,2.50E-09,0.00,0.0,,,,,
5343,CD5+,OD,,D2O+,CD4,,,7.00E-10,0.00,0.0,,,,,
5344,CD5+,H2O,,H2DO+,CD4,,,3.70E-09,0.00,0.0,,,,,
5345,CD5+,ND2,,ND3+,CD4,,,9.90E-10,0.00,0.0,,,,,
5346,CD5+,NH2D,,NH2D2+,CD4,,,2.50E-09,0.00,0.0,,,,,
5347,CD5+,HDO,,HD2O+,CD4,,,3.70E-09,0.00,0.0,,,,,
5348,CD5+,NHD2,,NHD3+,CD4,,,2.50E-09,0.00,0.0,,,,,
5349,CD5+,D2O,,D3O+,CD4,,,3.70E-09,0.00,0.0,,,,,
5350,CD5+,ND3,,ND4+,CD4,,,2.50E-09,0.00,0.0,,,,,
5351,CD5+,Mg,,Mg+,CD4,D,,1.40E-09,0.00,0.0,,,,,
5352,CD5+,C2,,C2D+,CD4,,,9.50E-10,0.00,0.0,,,,,
5353,CD5+,C2H,,C2HD+,CD4,,,9.00E-10,0.00,0.0,,,,,
5354,CD5+,C2H2,,C2H2D+,CD4,,,1.60E-09,0.00,0.0,,,,,
5355,CD5+,HCN,,HCND+,CD4,,,1.20E-09,0.00,0.0,,,,,
5356,CD5+,HNC,,DCNH+,CD4,,,1.20E-09,0.00,0.0,,,,,
5357,CD5+,CO,,DCO+,CD4,,,1.00E-09,0.00,0.0,,,,,
5358,CD5+,HCO,,HDCO+,CD4,,,8.50E-10,0.00,0.0,,,,,
5359,CD5+,DCO,,D2CO+,CD4,,,8.50E-10,0.00,0.0,,,,,
5360,CD5+,H2CO,,H2DCO+,CD4,,,4.50E-09,0.00,0.0,,,,,
5361,CD5+,HDCO,,HD2CO+,CD4,,,4.50E-09,0.00,0.0,,,,,
5362,CD5+,D2CO,,D3CO+,CD4,,,4.50E-09,0.00,0.0,,,,,
5363,CD5+,CO2,,DCO2+,CD4,,,3.20E-11,0.00,0.0,,,,,
5364,CD5+,HC3N,,HDC3N+,CD4,,,4.50E-09,0.00,0.0,,,,,
5365,C2+,H2,,C2H+,H,,,1.40E-09,0.00,0.0,,,,,
5366,C2+,HD,,C2H+,D,,,7.00E-10,0.00,0.0,,,,,
5367,C2+,HD,,C2D+,H,,,7.00E-10,0.00,0.0,,,,,
5368,C2+,D2,,C2D+,D,,,1.40E-09,0.00,0.0,,,,,
5369,C2+,C,,C+,C2,,,1.10E-10,0.00,0.0,,,,,
5370,C2+,CH,,CH+,C2,,,3.20E-10,0.00,0.0,,,,,
5371,C2+,CH,,C3+,H,,,3.20E-10,0.00,0.0,,,,,
5372,C2+,N,,C+,CN,,,4.00E-11,0.00,0.0,,,,,
5373,C2+,CD,,CD+,C2,,,3.20E-10,0.00,0.0,,,,,
5374,C2+,CD,,C3+,D,,,3.20E-10,0.00,0.0,,,,,
5375,C2+,CH2,,CH2+,C2,,,4.50E-10,0.00,0.0,,,,,
5376,C2+,CH2,,C3H+,H,,,4.50E-10,0.00,0.0,,,,,
5377,C2+,NH,,C2H+,N,,,3.30E-10,0.00,0.0,,,,,
5378,C2+,NH,,CCN+,H,,,3.30E-10,0.00,0.0,,,,,
5379,C2+,CHD,,CHD+,C2,,,4.50E-10,0.00,0.0,,,,,
5380,C2+,CHD,,C3H+,D,,,2.25E-10,0.00,0.0,,,,,
5381,C2+,CHD,,C3D+,H,,,2.25E-10,0.00,0.0,,,,,
5382,C2+,O,,CO+,C,,,3.10E-10,0.00,0.0,,,,,
5383,C2+,ND,,C2D+,N,,,3.30E-10,0.00,0.0,,,,,
5384,C2+,ND,,CCN+,D,,,3.30E-10,0.00,0.0,,,,,
5385,C2+,CD2,,CD2+,C2,,,4.50E-10,0.00,0.0,,,,,
5386,C2+,CD2,,C3D+,D,,,4.50E-10,0.00,0.0,,,,,
5387,C2+,NH2,,NH2+,C2,,,4.60E-10,0.00,0.0,,,,,
5388,C2+,CH4,,C2H+,CH3,,,2.38E-10,0.00,0.0,,,,,
5389,C2+,CH4,,C2H2+,CH2,,,1.82E-10,0.00,0.0,,,,,
5390,C2+,CH4,,C3H+,H2,H,,1.96E-10,0.00,0.0,,,,,
5391,C2+,CH4,,C3H2+,H2,,,5.74E-10,0.00,0.0,,,,,
5392,C2+,OH,,OH+,C2,,,6.50E-10,0.00,0.0,,,,,
5393,C2+,NHD,,NHD+,C2,,,4.60E-10,0.00,0.0,,,,,
5394,C2+,CH3D,,C2H+,CH2D,,,2.10E-10,0.00,0.0,,,,,
5395,C2+,CH3D,,C2D+,CH3,,,7.00E-11,0.00,0.0,,,,,
5396,C2+,CH3D,,C2H2+,CHD,,,9.10E-11,0.00,0.0,,,,,
5397,C2+,CH3D,,C2HD+,CH2,,,9.10E-11,0.00,0.0,,,,,
5398,C2+,CH3D,,C3H+,H2,D,,4.90E-11,0.00,0.0,,,,,
5399,C2+,CH3D,,C3H+,HD,H,,9.80E-11,0.00,0.0,,,,,
5400,C2+,CH3D,,C3D+,H2,H,,4.90E-11,0.00,0.0,,,,,
5401,C2+,CH3D,,C3H2+,HD,,,2.87E-10,0.00,0.0,,,,,
5402,C2+,CH3D,,C3HD+,H2,,,2.87E-10,0.00,0.0,,,,,
5403,C2+,OD,,OD+,C2,,,6.50E-10,0.00,0.0,,,,,
5404,C2+,H2O,,C2H+,OH,,,4.40E-10,0.00,0.0,,,,,
5405,C2+,ND2,,ND2+,C2,,,4.60E-10,0.00,0.0,,,,,
5406,C2+,CH2D2,,C2H+,CHD2,,,1.19E-10,0.00,0.0,,,,,
5407,C2+,CH2D2,,C2D+,CH2D,,,1.19E-10,0.00,0.0,,,,,
5408,C2+,CH2D2,,C2H2+,CD2,,,9.10E-11,0.00,0.0,,,,,
5409,C2+,CH2D2,,C2HD+,CHD,,,9.10E-11,0.00,0.0,,,,,
5410,C2+,CH2D2,,C3H+,HD,D,,5.60E-11,0.00,0.0,,,,,
5411,C2+,CH2D2,,C3H+,D2,H,,5.60E-11,0.00,0.0,,,,,
5412,C2+,CH2D2,,C3D+,H2,D,,2.80E-11,0.00,0.0,,,,,
5413,C2+,CH2D2,,C3D+,HD,H,,5.60E-11,0.00,0.0,,,,,
5414,C2+,CH2D2,,C3H2+,D2,,,2.87E-10,0.00,0.0,,,,,
5415,C2+,CH2D2,,C3HD+,HD,,,2.87E-10,0.00,0.0,,,,,
5416,C2+,HDO,,C2H+,OD,,,2.20E-10,0.00,0.0,,,,,
5417,C2+,HDO,,C2D+,OH,,,2.20E-10,0.00,0.0,,,,,
5418,C2+,CHD3,,C2H+,CD3,,,6.00E-11,0.00,0.0,,,,,
5419,C2+,CHD3,,C2D+,CHD2,,,1.79E-10,0.00,0.0,,,,,
5420,C2+,CHD3,,C2HD+,CD2,,,1.82E-10,0.00,0.0,,,,,
5421,C2+,CHD3,,C3H+,D2,D,,6.50E-11,0.00,0.0,,,,,
5422,C2+,CHD3,,C3D+,HD,D,,6.50E-11,0.00,0.0,,,,,
5423,C2+,CHD3,,C3D+,D2,H,,6.50E-11,0.00,0.0,,,,,
5424,C2+,CHD3,,C3HD+,D2,,,5.74E-10,0.00,0.0,,,,,
5425,C2+,D2O,,C2D+,OD,,,4.40E-10,0.00,0.0,,,,,
5426,C2+,CD4,,C2D+,CD3,,,2.38E-10,0.00,0.0,,,,,
5427,C2+,CD4,,C3D+,D2,D,,1.96E-10,0.00,0.0,,,,,
5428,C2+,C2,,C3+,C,,,8.70E-10,0.00,0.0,,,,,
5429,C2+,C2H2,,C4H+,H,,,1.70E-09,0.00,0.0,,,,,
5430,C2+,HCN,,C3N+,H,,,2.60E-09,0.00,0.0,,,,,
5431,C2+,C2HD,,C4H+,D,,,8.50E-10,0.00,0.0,,,,,
5432,C2+,C2HD,,C4D+,H,,,8.50E-10,0.00,0.0,,,,,
5433,C2+,DCN,,C3N+,D,,,2.60E-09,0.00,0.0,,,,,
5434,C2+,HCO,,C2H+,CO,,,3.80E-10,0.00,0.0,,,,,
5435,C2+,HCO,,HCO+,C2,,,3.80E-10,0.00,0.0,,,,,
5436,C2+,NO,,NO+,C2,,,3.40E-10,0.00,0.0,,,,,
5437,C2+,DCO,,C2D+,CO,,,3.80E-10,0.00,0.0,,,,,
5438,C2+,DCO,,DCO+,C2,,,3.80E-10,0.00,0.0,,,,,
5439,C2+,O2,,CO+,CO,,,8.00E-10,0.00,0.0,,,,,
5440,C2H+,H2,,C2H2+,H,,,1.70E-09,0.00,0.0,,,,,
5441,C2H+,HD,,C2H2+,D,,,5.67E-10,0.00,0.0,,,,,
5442,C2H+,HD,,C2HD+,H,,,1.13E-09,0.00,0.0,,,,,
5443,C2H+,D2,,C2HD+,D,,,1.70E-09,0.00,0.0,,,,,
5444,C2H+,C,,C3+,H,,,1.10E-09,0.00,0.0,,,,,
5445,C2H+,CH,,CH2+,C2,,,3.20E-10,0.00,0.0,,,,,
5446,C2H+,CH,,C3H+,H,,,3.20E-10,0.00,0.0,,,,,
5447,C2H+,N,,CH+,CN,,,9.00E-11,0.00,0.0,,,,,
5448,C2H+,N,,CCN+,H,,,1.00E-10,0.00,0.0,,,,,
5449,C2H+,CD,,CHD+,C2,,,3.20E-10,0.00,0.0,,,,,
5450,C2H+,CD,,C3H+,D,,,1.60E-10,0.00,0.0,,,,,
5451,C2H+,CD,,C3D+,H,,,1.60E-10,0.00,0.0,,,,,
5452,C2H+,CH2,,CH3+,C2,,,4.40E-10,0.00,0.0,,,,,
5453,C2H+,CH2,,C3H2+,H,,,4.40E-10,0.00,0.0,,,,,
5454,C2H+,CHD,,CH2D+,C2,,,4.40E-10,0.00,0.0,,,,,
5455,C2H+,CHD,,C3H2+,D,,,1.47E-10,0.00,0.0,,,,,
5456,C2H+,CHD,,C3HD+,H,,,2.93E-10,0.00,0.0,,,,,
5457,C2H+,O,,HCO+,C,,,3.30E-10,0.00,0.0,,,,,
5458,C2H+,CD2,,CHD2+,C2,,,4.40E-10,0.00,0.0,,,,,
5459,C2H+,CD2,,C3HD+,D,,,4.40E-10,0.00,0.0,,,,,
5460,C2H+,NH2,,NH3+,C2,,,4.60E-10,0.00,0.0,,,,,
5461,C2H+,CH4,,C2H2+,CH3,,,3.74E-10,0.00,0.0,,,,,
5462,C2H+,CH4,,C3H4+,H,,,1.32E-10,0.00,0.0,,,,,
5463,C2H+,NHD,,NH2D+,C2,,,4.60E-10,0.00,0.0,,,,,
5464,C2H+,NH3,,NH4+,C2,,,5.50E-10,0.00,0.0,,,,,
5465,C2H+,CH3D,,C2H2+,CH2D,,,2.81E-10,0.00,0.0,,,,,
5466,C2H+,CH3D,,C2HD+,CH3,,,9.35E-11,0.00,0.0,,,,,
5467,C2H+,CH3D,,C3H4+,D,,,2.64E-11,0.00,0.0,,,,,
5468,C2H+,CH3D,,C3H3D+,H,,,1.06E-10,0.00,0.0,,,,,
5469,C2H+,H2O,,CH2CO+,H,,,8.70E-10,0.00,0.0,,,,,
5470,C2H+,ND2,,NHD2+,C2,,,4.60E-10,0.00,0.0,,,,,
5471,C2H+,NH2D,,NH3D+,C2,,,5.50E-10,0.00,0.0,,,,,
5472,C2H+,CH2D2,,C2H2+,CHD2,,,2.24E-10,0.00,0.0,,,,,
5473,C2H+,CH2D2,,C2HD+,CH2D,,,1.54E-10,0.00,0.0,,,,,
5474,C2H+,CH2D2,,C3H3D+,D,,,1.32E-10,0.00,0.0,,,,,
5475,C2H+,HDO,,CH2CO+,D,,,2.90E-10,0.00,0.0,,,,,
5476,C2H+,HDO,,CHDCO+,H,,,5.80E-10,0.00,0.0,,,,,
5477,C2H+,NHD2,,NH2D2+,C2,,,5.50E-10,0.00,0.0,,,,,
5478,C2H+,CHD3,,C2H2+,CD3,,,1.54E-10,0.00,0.0,,,,,
5479,C2H+,CHD3,,C2HD+,CHD2,,,2.24E-10,0.00,0.0,,,,,
5480,C2H+,D2O,,CHDCO+,D,,,8.70E-10,0.00,0.0,,,,,
5481,C2H+,ND3,,NHD3+,C2,,,5.50E-10,0.00,0.0,,,,,
5482,C2H+,CD4,,C2HD+,CD3,,,3.74E-10,0.00,0.0,,,,,
5483,C2H+,CN,,C3N+,H,,,9.10E-10,0.00,0.0,,,,,
5484,C2H+,C2H2,,C4H2+,H,,,1.70E-09,0.00,0.0,,,,,
5485,C2H+,HCN,,C2H2+,CN,,,1.40E-09,0.00,0.0,,,,,
5486,C2H+,HCN,,HCNH+,C2,,,1.40E-09,0.00,0.0,,,,,
5487,C2H+,HCN,,HC3N+,H,,,1.80E-09,0.00,0.0,,,,,
5488,C2H+,HNC,,HCNH+,C2,,,1.40E-09,0.00,0.0,,,,,
5489,C2H+,C2HD,,C4H2+,D,,,5.67E-10,0.00,0.0,,,,,
5490,C2H+,C2HD,,C4HD+,H,,,1.13E-09,0.00,0.0,,,,,
5491,C2H+,DCN,,C2HD+,CN,,,1.40E-09,0.00,0.0,,,,,
5492,C2H+,DCN,,DCNH+,C2,,,1.40E-09,0.00,0.0,,,,,
5493,C2H+,DCN,,HC3N+,D,,,1.80E-09,0.00,0.0,,,,,
5494,C2H+,DNC,,HCND+,C2,,,1.40E-09,0.00,0.0,,,,,
5495,C2H+,HCO,,C2H2+,CO,,,7.60E-10,0.00,0.0,,,,,
5496,C2H+,NO,,NO+,C2H,,,1.20E-10,0.00,0.0,,,,,
5497,C2H+,DCO,,C2HD+,CO,,,7.60E-10,0.00,0.0,,,,,
5498,C2H+,H2CO,,H3CO+,C2,,,1.10E-09,0.00,0.0,,,,,
5499,C2H+,HDCO,,H2DCO+,C2,,,1.10E-09,0.00,0.0,,,,,
5500,C2H+,D2CO,,HD2CO+,C2,,,1.10E-09,0.00,0.0,,,,,
5501,CN+,H,,H+,CN,,,1.90E-10,0.00,0.0,,,,,
5502,CN+,D,,D+,CN,,,1.90E-10,0.00,0.0,,,,,
5503,CN+,H2,,HCN+,H,,,1.00E-09,0.00,0.0,,,,,
5504,CN+,HD,,HCN+,D,,,5.00E-10,0.00,0.0,,,,,
5505,CN+,HD,,DCN+,H,,,5.00E-10,0.00,0.0,,,,,
5506,CN+,D2,,DCN+,D,,,1.00E-09,0.00,0.0,,,,,
5507,CN+,C,,C+,CN,,,1.10E-10,0.00,0.0,,,,,
5508,CN+,CH,,CH+,CN,,,6.40E-10,0.00,0.0,,,,,
5509,CN+,CD,,CD+,CN,,,6.40E-10,0.00,0.0,,,,,
